t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,x_m,y_m,yaw_deg,volts,perfil,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
32.396,1,0.629,-21.21,16.26,5,72.1,21.02,0.09,-0.0746,0.089,-0.005,-0.194,1.908,-1.274,-94.65,11.67,1,12.71,1,0.526,-18.42,8.89,0.0,0,5,0.1277,0.0592,0.1092,0.0611
32.463,1,0.694,-18.72,12.44,5,71.9,21.11,0.1108,-0.0844,0.088,-0.006,-0.153,1.907,-1.279,-95.34,11.67,1,12.71,1,0.59,-20.84,-5.93,0.0,0,5,0.1184,0.0537,0.111,0.0685
32.497,1,0.694,-18.72,11.93,5,72.3,21.1,0.09,-0.047,0.09,-0.001,-0.051,1.907,-1.283,-95.51,11.67,1,12.71,1,0.611,-20.84,-10.19,0.0,0,5,0.1127,0.0628,0.1146,0.0702
32.562,1,0.647,-20.21,14.15,5,72.8,21.62,0.09,-0.039,0.095,-0.003,-0.034,1.906,-1.289,-95.68,11.66,1,8.9,1,0.493,-18.9,-1.69,0.0,0,5,0.1163,0.0757,0.1089,0.0794
32.596,1,0.621,-21.46,15.56,5,72.6,21.1,0.09,-0.0603,0.096,-0.004,-0.021,1.906,-1.293,-95.86,11.66,1,8.9,1,0.492,-14.06,5.91,0.0,0,5,0.1127,0.0813,0.1035,0.0868
32.63,1,0.615,-21.46,15.31,5,73.1,21.1,0.0999,-0.0719,0.095,-0.003,-0.049,1.906,-1.295,-95.91,11.66,1,8.9,1,0.519,-11.63,14.12,0.0,0,5,0.1108,0.0831,0.1016,0.0849
32.662,1,0.679,-17.47,11.94,5,72.6,21.11,0.09,-0.0689,0.092,0.003,-0.053,1.905,-1.298,-95.97,11.66,1,8.9,1,0.534,-11.15,17.02,0.0,0,5,0.0981,0.0888,0.0999,0.0796
32.763,1,0.676,-16.97,11.33,5,72.8,21.1,0.09,-0.0552,0.088,0.006,-0.046,1.905,-1.307,-96.49,11.66,1,8.1,1,0.52,-11.63,11.87,0.0,0,5,0.0978,0.0812,0.1051,0.0664
32.794,1,0.689,-16.97,11.35,5,72.8,21.02,0.0901,-0.0493,0.087,0.006,-0.072,1.905,-1.31,-96.6,11.66,1,8.1,1,0.511,-11.15,15.29,3.828,1,5,0.0923,0.0757,0.1089,0.0701
32.895,1,0.704,-15.97,11.09,5,72.5,21.1,0.0906,-0.0467,0.088,-0.001,-0.035,1.904,-1.319,-96.77,11.66,1,8.1,1,0.536,-10.66,11.61,0.0,0,5,0.0924,0.0813,0.0924,0.0868
32.958,1,0.306,-13.18,12.35,4,75.1,21.06,0.1113,-0.0571,0.091,0.0,-0.015,1.903,-1.325,-96.83,11.66,1,8.72,1,0.54,-10.66,11.56,0.0,0,5,0.0924,0.0887,0.0943,0.0887
32.989,1,0.304,-12.92,12.82,4,75.4,20.79,0.1253,-0.1115,0.092,0.0,-0.054,1.903,-1.327,-96.89,11.66,1,8.72,1,0.54,-10.66,11.56,0.0,0,5,0.0942,0.0905,0.0942,0.0887
33.056,1,0.754,-13.73,10.64,5,73.0,21.02,0.1464,-0.1548,0.103,0.004,-0.134,1.902,-1.335,-97.17,11.66,1,8.72,1,0.543,-9.21,4.37,0.0,0,5,0.1122,0.0957,0.1178,0.0865
33.095,1,0.75,-13.73,10.94,5,72.8,21.1,0.141,-0.1122,0.116,0.004,-0.16,1.902,-1.34,-97.52,11.66,1,8.72,1,0.536,-9.69,2.05,0.469,1,5,0.1297,0.0968,0.1443,0.095
33.159,1,0.712,-13.48,11.22,5,72.6,21.1,0.1607,-0.1462,0.132,0.004,-0.161,1.901,-1.348,-98.03,11.66,1,9.71,1,0.536,-9.69,2.05,0.469,1,5,0.1526,0.109,0.1617,0.1036
33.223,1,0.707,-13.48,11.26,5,72.1,21.11,0.1609,-0.1556,0.148,0.007,-0.141,1.9,-1.358,-98.55,11.66,1,9.71,1,0.59,-14.54,-16.87,0.0,0,5,0.1704,0.1319,0.1777,0.1118
33.296,1,0.69,-13.48,10.81,5,71.6,21.11,0.1516,-0.1428,0.164,0.006,-0.194,1.898,-1.371,-99.24,11.66,1,9.71,1,0.627,-15.51,-18.24,0.0,0,5,0.1902,0.144,0.1958,0.1256
33.363,1,0.714,-13.73,9.4,5,70.6,21.1,0.1436,-0.1209,0.16,0.004,-0.112,1.897,-1.38,-99.81,11.66,1,9.05,1,0.641,-16.96,-21.0,0.0,0,5,0.1849,0.1368,0.1923,0.1276
33.465,1,0.737,-13.48,9.03,5,70.8,21.11,0.1776,-0.1267,0.159,0.004,-0.18,1.895,-1.394,-100.38,11.66,1,9.05,1,0.62,-11.63,-12.19,0.0,0,5,0.1752,0.1373,0.1896,0.1355
33.489,1,0.734,-13.73,8.86,5,71.3,21.11,0.1847,-0.1275,0.161,0.005,-0.133,1.894,-1.397,-100.55,11.66,1,9.05,1,0.62,-11.63,-12.19,0.0,0,5,0.1769,0.1462,0.1859,0.1336
33.563,1,0.74,-13.73,7.85,5,71.6,21.1,0.1786,-0.1132,0.172,0.003,-0.164,1.892,-1.411,-101.18,11.67,1,4.34,1,0.578,-8.24,-11.02,0.0,0,5,0.1969,0.1513,0.1988,0.1404
33.588,1,0.744,-13.98,7.72,5,71.9,21.11,0.1861,-0.0931,0.176,0.001,-0.156,1.891,-1.414,-101.36,11.67,1,4.34,1,0.578,-8.24,-11.02,0.0,0,5,0.1988,0.1495,0.2042,0.1495
33.658,1,0.758,-13.98,6.7,5,73.4,20.57,0.1928,-0.0928,0.186,0.007,-0.07,1.889,-1.429,-101.87,11.67,1,4.34,1,0.578,-8.24,-11.02,0.0,0,5,0.1981,0.1722,0.2129,0.1592
33.697,1,0.768,-14.23,7.13,5,73.9,20.57,0.1934,-0.0645,0.189,0.007,-0.14,1.887,-1.437,-102.1,11.67,1,4.34,1,0.549,-3.88,1.35,0.0,0,5,0.2038,0.1797,0.213,0.1612
33.762,1,0.775,-14.47,6.51,5,74.5,21.11,0.1844,-0.0668,0.194,0.001,-0.056,1.885,-1.448,-102.56,11.67,1,0.14,1,0.593,-1.94,13.6,0.0,0,5,0.2128,0.1776,0.2128,0.1739
33.789,1,0.765,-15.22,6.63,5,74.7,21.11,0.1881,-0.0498,0.197,0.001,-0.145,1.884,-1.452,-102.67,11.67,1,0.14,1,0.593,-1.94,13.6,0.0,0,5,0.2128,0.1832,0.2128,0.1795
33.961,1,0.708,-15.47,7.03,5,75.0,21.11,0.1876,-0.0465,0.195,0.002,-0.035,1.876,-1.487,-103.36,11.72,1,0.51,1,0.589,-0.97,8.46,0.0,0,5,0.2014,0.1885,0.207,0.1848
33.988,1,0.717,-15.72,7.03,5,75.1,20.57,0.1637,-0.035,0.194,0.005,-0.027,1.876,-1.49,-103.36,11.72,1,0.51,1,0.589,-0.48,6.42,0.0,0,5,0.1996,0.1903,0.2088,0.1792
34.062,1,0.703,-15.72,7.31,5,75.4,20.57,0.1613,-0.0307,0.187,0.006,-0.078,1.873,-1.505,-103.76,11.72,1,0.51,1,0.584,-4.85,11.01,0.0,0,5,0.1906,0.1832,0.2035,0.1702
34.121,1,0.688,-15.97,6.88,5,76.2,20.57,0.1525,-0.03,0.183,0.007,-0.051,1.87,-1.516,-103.99,11.72,1,0.51,1,0.588,-1.94,4.75,0.0,0,5,0.1887,0.1795,0.2017,0.1628
34.188,1,0.679,-16.97,6.88,5,76.4,21.11,0.1447,-0.0105,0.164,0.005,-0.17,1.868,-1.525,-104.34,11.72,1,2.17,1,0.586,-2.42,4.96,0.0,0,5,0.1702,0.1628,0.1758,0.148
34.26,1,0.667,-17.97,6.77,5,76.4,21.11,0.1476,-0.0024,0.154,0.007,-0.103,1.866,-1.537,-104.79,11.72,1,2.17,1,0.56,-3.88,3.12,0.0,0,5,0.1592,0.1444,0.1777,0.1351
34.294,1,0.66,-17.97,6.33,5,76.7,20.57,0.147,0.0115,0.151,0.006,-0.039,1.864,-1.543,-104.91,11.72,1,2.17,1,0.56,-2.91,-0.92,0.0,0,5,0.1574,0.1425,0.1722,0.1333
34.322,1,0.668,-17.97,6.08,5,77.1,21.11,0.1362,0.0298,0.15,0.006,-0.022,1.864,-1.546,-104.97,11.72,1,2.17,1,0.56,-2.91,-0.92,0.0,0,5,0.1536,0.1425,0.1702,0.1332
34.363,1,0.668,-17.97,6.21,5,77.2,20.57,0.1344,0.0354,0.146,0.008,-0.032,1.863,-1.552,-104.91,11.72,1,2.17,1,0.554,-2.42,-0.71,0.0,0,5,0.1433,0.1469,0.1598,0.1322
34.396,1,0.671,-17.97,6.03,5,77.4,21.11,0.1415,0.0259,0.142,0.006,-0.045,1.861,-1.557,-105.02,11.72,1,2.17,1,0.538,-9.21,11.97,0.0,0,5,0.1397,0.1452,0.1507,0.1323
34.428,1,0.667,-18.47,6.74,5,77.2,21.11,0.1382,0.0321,0.14,0.005,-0.053,1.861,-1.56,-105.08,11.72,1,2.17,1,0.549,-9.21,11.03,0.0,0,5,0.1397,0.1433,0.1452,0.1305
34.46,1,0.654,-18.47,6.1,5,77.8,21.11,0.1426,0.0187,0.138,0.001,0.009,1.859,-1.565,-105.14,11.72,1,2.17,1,0.572,-9.21,-1.15,-3.151,1,5,0.1405,0.1405,0.1387,0.1331
34.496,1,0.655,-18.47,6.23,5,77.9,21.1,0.1242,0.0475,0.137,0.002,0.027,1.858,-1.57,-105.14,11.72,1,2.17,1,0.575,-9.21,-5.52,0.0,0,5,0.1367,0.1404,0.1386,0.133
34.562,1,0.664,-18.47,6.69,5,78.1,21.1,0.1297,0.0393,0.134,0.006,-0.039,1.856,-1.578,-105.08,11.69,1,1.74,1,0.549,-9.21,5.36,0.0,0,5,0.1259,0.1407,0.1407,0.1296
34.688,1,0.662,-18.22,6.01,5,79.1,21.1,0.113,0.0454,0.126,-0.003,0.016,1.852,-1.593,-105.02,11.69,1,1.74,1,0.583,-9.21,-5.44,0.0,0,5,0.1295,0.1314,0.1147,0.1295
34.795,1,0.657,-17.47,6.76,5,78.8,20.57,0.1205,0.0483,0.111,0.006,-0.028,1.849,-1.606,-104.74,11.69,1,1.25,1,0.566,-7.76,-1.35,-6.809,1,5,0.0905,0.1257,0.109,0.1183
34.821,1,0.66,-17.47,6.66,5,78.6,20.57,0.109,0.036,0.112,0.007,0.021,1.849,-1.608,-104.74,11.69,1,1.25,1,0.566,-7.76,-1.35,-6.809,1,5,0.0924,0.1276,0.1109,0.1165
34.86,1,0.674,-16.97,6.77,5,78.4,20.57,0.09,0.0392,0.111,0.006,-0.013,1.848,-1.613,-104.68,11.69,1,1.25,1,0.554,-0.97,-2.78,0.0,0,5,0.0975,0.1232,0.1122,0.1122
34.888,1,0.675,-16.97,6.35,5,78.5,21.11,0.104,0.0319,0.111,0.004,-0.003,1.847,-1.615,-104.68,11.69,1,1.25,1,0.554,-0.97,-2.78,0.0,0,5,0.103,0.1195,0.1103,0.1103
34.926,1,0.665,-17.47,6.69,5,78.8,20.56,0.1179,0.0315,0.107,-0.001,-0.002,1.846,-1.619,-104.68,11.69,1,1.25,1,0.556,-2.42,-2.4,0.0,0,5,0.1085,0.1085,0.103,0.1085
34.988,1,0.679,-16.97,6.41,5,78.6,21.11,0.1232,0.0264,0.103,-0.001,0.066,1.845,-1.624,-104.56,11.67,1,-0.17,1,0.544,-2.42,-0.61,0.0,0,5,0.1012,0.1048,0.0994,0.1065
35.028,1,0.682,-16.97,6.75,5,78.2,21.11,0.1271,0.0224,0.103,0.002,0.061,1.844,-1.628,-104.39,11.67,1,-0.17,1,0.529,-6.79,8.73,0.0,0,5,0.0941,0.1101,0.0994,0.1083
35.061,1,0.695,-16.47,6.39,5,77.9,20.57,0.1344,0.009,0.106,0.002,-0.031,1.843,-1.633,-104.34,11.67,1,-0.17,1,0.537,-6.3,9.15,0.0,0,5,0.0942,0.1182,0.0979,0.1145
35.088,1,0.701,-16.47,6.23,5,77.4,20.57,0.1423,0.0042,0.11,0.001,0.07,1.842,-1.635,-104.28,11.67,1,-0.17,1,0.537,-6.3,9.15,0.0,0,5,0.0997,0.1237,0.0997,0.1182
35.121,1,0.708,-15.97,6.08,5,76.8,21.11,0.1372,0.0124,0.117,0.001,0.02,1.841,-1.64,-104.22,11.67,1,-0.17,1,0.537,-6.3,9.15,0.0,0,5,0.1088,0.1273,0.1088,0.1236
35.189,1,0.715,-16.22,5.87,5,75.5,20.57,0.1437,0.006,0.127,-0.003,0.015,1.838,-1.647,-104.22,11.67,1,-0.57,1,0.548,-0.97,3.89,0.0,0,5,0.1291,0.1291,0.118,0.131
35.224,1,0.725,-15.97,6.17,5,74.9,20.57,0.1451,0.013,0.132,-0.005,0.11,1.837,-1.652,-104.05,11.67,1,-0.57,1,0.544,0.0,3.65,0.0,0,5,0.1366,0.1347,0.12,0.1384
35.289,1,0.723,-15.47,6.35,5,74.5,21.11,0.152,-0.0019,0.139,-0.0,0.029,1.835,-1.661,-103.88,11.67,1,-0.57,1,0.55,0.0,4.43,0.0,0,5,0.1292,0.1437,0.1328,0.1492
35.36,1,0.716,-15.97,6.81,5,74.4,20.57,0.1466,-0.007,0.147,-0.006,0.028,1.832,-1.672,-103.82,11.67,1,0.09,1,0.559,0.48,0.67,0.0,0,5,0.1447,0.1447,0.1374,0.1612
35.425,1,0.712,-16.22,7.32,5,74.1,21.11,0.146,-0.0107,0.149,-0.007,0.046,1.829,-1.681,-103.82,11.67,1,0.09,1,0.55,0.97,1.78,0.0,0,5,0.1574,0.1499,0.1333,0.1536
35.46,1,0.699,-16.47,7.15,5,74.1,21.11,0.153,-0.0258,0.149,-0.005,0.013,1.828,-1.687,-103.76,11.67,1,0.09,1,0.56,0.48,5.2,0.0,0,5,0.1499,0.1481,0.1388,0.1574
35.488,1,0.693,-16.47,7.18,5,73.7,21.11,0.148,-0.0146,0.149,-0.006,-0.021,1.827,-1.69,-103.76,11.67,1,0.09,1,0.56,0.48,5.2,0.0,0,5,0.1476,0.1458,0.1403,0.1606
35.59,1,0.67,-16.72,7.6,5,73.5,20.57,0.1492,-0.0173,0.144,-0.007,0.006,1.823,-1.703,-103.71,11.66,1,1.37,1,0.534,-5.33,11.86,0.0,0,5,0.1517,0.1388,0.1351,0.1517
35.626,1,0.669,-16.47,7.31,5,73.5,21.11,0.1374,-0.0123,0.144,-0.008,0.015,1.821,-1.709,-103.65,11.66,1,1.37,1,0.542,-5.33,10.51,0.0,0,5,0.1516,0.1387,0.1331,0.1516
35.66,1,0.66,-16.72,7.84,5,73.9,21.11,0.1317,-0.0037,0.148,-0.004,0.046,1.819,-1.715,-103.65,11.66,1,1.37,1,0.548,-5.33,14.06,0.0,0,5,0.1498,0.1442,0.1442,0.1553
35.689,1,0.651,-16.72,7.63,5,73.9,20.57,0.1233,-0.0025,0.15,-0.005,-0.03,1.818,-1.718,-103.65,11.66,1,1.37,1,0.548,-5.33,14.06,0.0,0,5,0.1511,0.1437,0.1455,0.1584
35.726,1,0.646,-16.97,7.58,5,73.7,20.57,0.1034,0.0177,0.149,-0.004,0.007,1.817,-1.724,-103.65,11.66,1,1.37,1,0.542,-5.33,11.05,0.0,0,5,0.1512,0.1438,0.1475,0.1548
35.788,1,0.672,-16.72,2.84,5,73.5,20.56,0.1224,0.0059,0.136,-0.007,-0.008,1.815,-1.731,-103.71,11.66,1,2.96,1,0.544,-5.33,10.17,0.0,0,5,0.1462,0.1332,0.124,0.1388
35.824,1,0.637,-16.47,7.21,5,73.2,21.11,0.1108,0.0999,0.126,-0.006,0.058,1.813,-1.736,-103.65,11.66,1,2.96,1,0.544,-5.33,10.17,0.0,0,5,0.1311,0.1219,0.1163,0.133
35.888,1,0.664,-16.72,5.19,5,73.5,20.56,0.1194,0.0103,0.122,0.0,0.043,1.812,-1.743,-103.65,11.66,1,2.96,1,0.532,-5.82,10.0,0.0,0,5,0.1109,0.122,0.122,0.1313
35.924,1,0.666,-16.72,5.02,5,73.0,20.56,0.1187,0.0525,0.121,0.0,0.045,1.81,-1.748,-103.59,11.66,1,2.96,1,0.532,-5.82,10.0,0.0,0,5,0.1148,0.126,0.1167,0.126
35.987,1,0.631,-16.22,7.83,5,72.9,20.57,0.1255,0.0506,0.115,-0.005,-0.001,1.809,-1.753,-103.42,11.66,1,3.89,1,0.537,-10.18,1.44,0.0,0,5,0.1227,0.1173,0.1013,0.1173
36.026,1,0.652,-15.72,7.36,5,72.9,20.57,0.1206,-0.0061,0.112,-0.007,0.053,1.807,-1.758,-103.36,11.66,1,3.89,1,0.537,-10.18,1.44,0.0,0,5,0.1208,0.1137,0.0959,0.1173
36.089,1,0.69,-15.22,7.38,5,73.8,20.57,0.1317,-0.0132,0.115,-0.001,0.052,1.806,-1.765,-103.25,11.66,1,3.89,1,0.533,-8.24,3.21,0.0,0,5,0.1072,0.1183,0.109,0.1257
36.125,1,0.695,-15.22,7.25,5,73.5,20.57,0.1385,-0.0264,0.119,0.003,-0.003,1.805,-1.769,-103.19,11.66,1,3.89,1,0.541,-8.24,5.04,0.0,0,5,0.1054,0.122,0.122,0.1276
36.189,1,0.691,-15.72,7.56,5,74.5,21.11,0.1328,-0.0161,0.122,0.0,-0.02,1.803,-1.776,-103.25,11.66,1,4.11,1,0.534,-8.24,4.85,0.0,0,5,0.1203,0.1184,0.1258,0.1221
36.22,1,0.679,-15.72,7.89,5,74.7,21.11,0.1396,-0.0232,0.125,-0.001,-0.048,1.802,-1.781,-103.36,11.66,1,4.11,1,0.534,-8.24,4.85,0.0,0,5,0.1332,0.1184,0.1295,0.1203
36.258,1,0.7,-15.72,7.32,5,75.0,21.11,0.1501,-0.0415,0.13,-0.002,-0.073,1.801,-1.787,-103.48,11.66,1,4.11,1,0.538,-9.21,6.68,0.0,0,5,0.1368,0.122,0.1294,0.122
36.287,1,0.709,-15.72,7.12,5,75.3,20.57,0.1632,-0.0406,0.132,-0.001,0.029,1.8,-1.789,-103.48,11.66,1,4.11,1,0.538,-9.21,6.68,0.0,0,5,0.1386,0.1257,0.1349,0.1275
36.326,1,0.713,-15.72,7.16,5,75.8,21.11,0.1528,-0.0262,0.136,0.001,-0.044,1.799,-1.795,-103.48,11.66,1,4.11,1,0.542,-9.21,5.68,0.0,0,5,0.133,0.133,0.1404,0.1367
36.387,1,0.695,-15.72,7.31,5,76.5,20.57,0.1602,-0.0339,0.145,0.002,-0.013,1.797,-1.803,-103.53,11.66,1,4.1,1,0.542,-9.21,5.68,0.0,0,5,0.1462,0.1444,0.1499,0.1388
36.426,1,0.695,-15.72,7.24,5,76.7,20.57,0.1485,-0.0267,0.151,0.001,-0.081,1.795,-1.81,-103.65,11.66,1,4.1,1,0.542,-9.21,5.68,0.0,0,5,0.163,0.1482,0.1556,0.1371
36.524,1,0.688,-15.72,6.63,5,76.0,21.11,0.142,-0.0189,0.16,0.002,-0.023,1.792,-1.825,-103.71,11.66,1,4.1,1,0.512,-9.21,9.54,0.0,0,5,0.1568,0.1568,0.1678,0.1605
36.587,1,0.683,-15.72,7.08,5,75.9,21.11,0.1168,0.0178,0.158,-0.002,-0.045,1.789,-1.835,-103.82,11.66,1,4.1,1,0.513,-9.21,9.43,0.0,0,5,0.1666,0.1499,0.1611,0.1536
36.626,1,0.689,-15.72,6.78,5,75.1,21.11,0.1235,0.0025,0.151,-0.006,-0.034,1.787,-1.84,-103.99,11.66,1,4.1,1,0.513,-9.21,9.43,0.0,0,5,0.165,0.1427,0.1483,0.1483
36.658,1,0.686,-15.97,7.05,5,74.6,21.11,0.1139,0.0178,0.143,-0.001,-0.023,1.786,-1.845,-103.99,11.66,1,4.1,1,0.214,-12.02,15.6,0.0,0,4,0.1463,0.1389,0.1445,0.1426
36.687,1,0.663,-16.47,6.84,5,73.7,21.11,0.1277,0.0017,0.141,0.001,-0.05,1.786,-1.848,-104.05,11.66,1,4.1,1,0.214,-12.02,15.6,0.0,0,4,0.1365,0.1383,0.1457,0.142
36.72,1,0.652,-16.47,6.96,5,73.1,21.11,0.1347,0.0056,0.136,0.005,-0.023,1.785,-1.853,-104.11,11.66,1,4.1,1,0.214,-12.02,15.6,0.0,0,4,0.129,0.1346,0.1475,0.1327
36.793,1,0.659,-16.47,2.7,5,70.7,21.1,0.1425,-0.0056,0.126,-0.001,-0.039,1.782,-1.863,-104.16,11.66,1,4.43,1,0.527,-10.18,6.58,0.0,0,5,0.1353,0.1279,0.1223,0.1186
36.887,1,0.661,-16.47,6.52,5,70.8,21.11,0.1104,0.1008,0.134,-0.0,-0.057,1.779,-1.874,-104.11,11.66,1,4.43,1,0.565,-2.42,-4.46,0.0,0,5,0.1275,0.1312,0.1367,0.1423
36.926,1,0.664,-16.22,6.32,5,71.1,21.11,0.1243,0.0196,0.137,0.002,0.024,1.778,-1.879,-104.11,11.66,1,4.43,1,0.545,-1.94,-5.15,0.0,0,5,0.1293,0.1386,0.1404,0.1404
36.987,1,0.643,-15.47,6.88,5,70.1,21.11,0.142,0.0053,0.129,0.002,0.025,1.777,-1.886,-103.99,11.64,1,1.03,1,0.558,0.97,0.93,0.0,0,5,0.1326,0.1363,0.1253,0.1216
37.027,1,0.635,-15.47,7.13,5,69.7,20.96,0.1341,-0.0083,0.123,-0.001,0.011,1.775,-1.891,-104.05,11.64,1,1.03,1,0.56,0.0,2.69,0.0,0,5,0.127,0.127,0.1178,0.1214
37.088,1,0.642,-14.97,6.92,5,68.7,20.96,0.1451,-0.023,0.128,0.002,0.013,1.774,-1.899,-103.88,11.64,1,1.03,1,0.566,-0.97,-5.4,0.0,0,5,0.1146,0.1294,0.1294,0.1368
37.187,1,0.695,-15.22,2.96,5,70.5,20.81,0.1468,-0.0242,0.136,-0.0,0.003,1.77,-1.912,-103.93,11.64,1,3.78,1,0.564,-8.24,4.74,0.0,0,5,0.1406,0.1332,0.1369,0.1314
37.226,1,0.721,-15.22,2.85,5,73.1,20.81,0.1229,0.0792,0.137,-0.001,-0.087,1.769,-1.917,-104.05,11.64,1,3.78,1,0.566,-8.72,5.15,0.0,0,5,0.1443,0.1369,0.1351,0.1332
37.287,1,0.719,-15.22,2.48,5,74.5,20.57,0.09,0.0873,0.142,0.001,-0.007,1.767,-1.926,-104.05,11.64,1,3.78,1,0.569,-9.21,5.14,0.0,0,5,0.1387,0.1442,0.1424,0.1424
37.326,1,0.714,-15.47,2.31,5,75.0,20.96,0.09,0.0938,0.141,0.003,-0.025,1.766,-1.931,-104.11,11.64,1,3.78,1,0.569,-9.21,5.14,0.0,0,5,0.1293,0.1404,0.1478,0.146
37.359,1,0.718,-15.47,1.95,5,74.8,20.96,0.09,0.0998,0.134,0.001,0.009,1.764,-1.936,-104.11,11.64,1,0.71,1,0.519,-4.85,10.83,-6.693,1,5,0.1257,0.1312,0.1404,0.1404
37.424,1,0.72,-15.47,2.28,5,75.3,21.1,0.09,0.1057,0.119,-0.008,-0.076,1.762,-1.943,-104.16,11.64,1,0.71,1,0.569,-4.85,13.0,0.0,0,5,0.1292,0.1107,0.1107,0.1237
37.457,1,0.721,-15.47,1.99,5,74.9,20.96,0.09,0.0998,0.108,-0.009,0.048,1.761,-1.946,-104.11,11.64,1,0.71,1,0.569,-4.85,13.0,0.0,0,5,0.1201,0.1053,0.0924,0.1127
37.527,1,0.724,-14.97,2.04,5,75.0,20.96,0.09,0.1047,0.1,-0.001,0.046,1.76,-1.952,-103.82,11.64,1,0.71,1,0.557,-4.36,14.42,-1.874,1,5,0.0908,0.1056,0.0908,0.1111
37.557,1,0.723,-14.97,2.58,5,75.2,20.96,0.09,0.0974,0.098,-0.002,0.049,1.758,-1.956,-103.71,11.64,1,-0.54,1,0.562,-4.36,14.83,-2.811,1,5,0.0814,0.1018,0.0907,0.1184
37.587,1,0.717,-14.72,2.42,5,75.2,20.57,0.09,0.0887,0.096,-0.005,0.069,1.758,-1.958,-103.65,11.64,1,-0.54,1,0.562,-4.36,14.83,-2.811,1,5,0.0833,0.0981,0.0851,0.1184
37.625,1,0.717,-14.72,2.55,5,75.0,20.57,0.09,0.0889,0.095,-0.007,0.089,1.757,-1.961,-103.48,11.64,1,-0.54,1,0.589,0.48,9.34,0.0,0,5,0.0888,0.0981,0.0777,0.1147
37.658,1,0.727,-14.23,2.66,5,75.1,20.57,0.09,0.0869,0.09,-0.008,0.025,1.755,-1.965,-103.36,11.64,1,-0.54,1,0.59,1.45,9.18,0.0,0,5,0.0906,0.0961,0.0684,0.1054
37.687,1,0.727,-14.23,3.19,5,74.8,20.46,0.09,0.0795,0.086,-0.009,0.041,1.755,-1.966,-103.3,11.64,1,-0.54,1,0.59,1.45,9.18,0.0,0,5,0.0868,0.0924,0.0628,0.1035
37.725,1,0.731,-13.73,3.06,5,74.8,20.57,0.09,0.0706,0.081,-0.007,0.09,1.754,-1.969,-103.08,11.64,1,-0.54,1,0.606,2.42,7.62,0.0,0,5,0.0758,0.0924,0.0555,0.0998
37.758,1,0.745,-12.98,3.2,5,74.7,20.2,0.09,0.0673,0.079,-0.003,0.125,1.753,-1.972,-102.85,11.64,1,0.69,1,0.601,3.39,9.54,0.0,0,5,0.0646,0.096,0.0554,0.0997
37.82,1,0.765,-11.73,3.24,5,74.8,20.57,0.09,0.0578,0.082,0.004,0.086,1.753,-1.977,-102.5,11.64,1,0.69,1,0.604,3.88,11.06,0.0,0,5,0.0572,0.1071,0.0646,0.0997
37.888,1,0.797,-10.73,3.26,5,74.9,20.57,0.09,0.0454,0.079,0.004,0.069,1.752,-1.982,-102.27,11.64,1,0.69,1,0.621,4.36,12.97,0.0,0,5,0.0611,0.0982,0.0685,0.0889
37.925,1,0.806,-10.73,3.89,5,74.7,20.46,0.0957,0.0346,0.076,-0.0,0.032,1.751,-1.985,-102.16,11.64,1,0.69,1,0.634,5.33,13.41,0.0,0,5,0.0682,0.0848,0.0664,0.0848
37.958,1,0.815,-10.23,3.48,5,75.4,20.46,0.0996,0.0246,0.076,-0.005,0.069,1.75,-1.988,-102.04,11.62,1,2.82,1,0.638,5.33,13.48,0.0,0,5,0.0718,0.0792,0.0626,0.0884
37.988,1,0.836,-9.73,3.4,5,75.5,20.57,0.11,0.0267,0.077,-0.006,0.082,1.75,-1.989,-101.93,11.62,1,2.82,1,0.638,5.33,13.48,0.0,0,5,0.0774,0.0793,0.0645,0.0885
38.158,1,0.861,-7.49,3.62,5,76.2,20.04,0.1115,0.0259,0.112,-0.002,0.021,1.745,-2.007,-101.47,11.62,1,4.96,1,0.617,1.45,9.19,6.573,1,5,0.1109,0.1183,0.1017,0.1183
38.219,1,0.886,-6.99,3.61,5,75.9,20.04,0.09,-0.0014,0.122,0.0,0.017,1.744,-2.014,-101.47,11.62,1,4.96,1,0.617,1.45,9.19,6.573,1,5,0.1185,0.1203,0.124,0.124
38.32,1,0.888,-6.24,3.25,5,76.5,20.46,0.1107,-0.0037,0.114,-0.003,0.014,1.742,-2.025,-101.41,11.62,1,4.96,1,0.613,0.0,-0.45,0.0,0,5,0.1128,0.1109,0.1109,0.122
38.392,1,0.89,-5.74,2.98,5,76.9,20.46,0.1388,-0.017,0.107,0.001,0.029,1.74,-2.032,-101.41,11.62,1,8.03,1,0.633,-0.48,-7.64,0.0,0,5,0.1092,0.1185,0.0981,0.1018
38.419,1,0.895,-5.24,2.73,5,76.9,20.2,0.1457,-0.0195,0.106,0.004,0.038,1.74,-2.036,-101.36,11.62,1,8.03,1,0.633,-0.48,-7.64,0.0,0,5,0.1055,0.1166,0.1018,0.0981
38.521,1,0.891,-4.24,2.98,5,77.6,20.2,0.1807,-0.0284,0.131,0.0,0.006,1.737,-2.049,-101.3,11.62,1,8.03,1,0.632,-2.42,-5.87,-7.902,1,5,0.1277,0.1314,0.1314,0.1333
